PROV1801;Sinus Hyrcanian;Anshan;;German;;Spanish;;;;;;;;;x
BM_secondtriumvirate;The Second Triumvirate;Sabaean;;German;;Spanish;;;;;;;;;x
minaean;Minaean;Minaean;;German;;Spanish;;;;;;;;;x
sabaean;Sabaean;Sabaean;;German;;Spanish;;;;;;;;;x
hadramite;Hadramite;Hadramite;;German;;Spanish;;;;;;;;;x
d_arabic_pagan;The Arabic Faith;The Arabic Faith;;German;;Spanish;;;;;;;;;x
temple_baron_arabic_pagan;Priest;Priest;;German;;Spanish;;;;;;;;;x
temple_baron_arabic;Priest;Priest;;German;;Spanish;;;;;;;;;x
temple_baron_muslim_group;Priest;Priest;;German;;Spanish;;;;;;;;;x
temple_baron_muslim;Priest;Priest;;German;;Spanish;;;;;;;;;x
c_al_jazira;Nihiriani;Nihiriani;;German;;Spanish;;;;;;;;;x
b_kaunos;Kaunos;Nihiriani;;German;;Spanish;;;;;;;;;x
b_termessos;Termessos;Nihiriani;;German;;Spanish;;;;;;;;;x
b_hypaepa;Hypaepa;Nihiriani;;German;;Spanish;;;;;;;;;x
b_aesernia;Aesernia;Nihiriani;;German;;Spanish;;;;;;;;;x
b_aquinum;Aquinum;Nihiriani;;German;;Spanish;;;;;;;;;x
b_casinum;Casinum;Nihiriani;;German;;Spanish;;;;;;;;;x
b_aequiculi;Aequiculi;Nihiriani;;German;;Spanish;;;;;;;;;x
b_carsulae;Carsulae;Nihiriani;;German;;Spanish;;;;;;;;;x
b_beneventum;Beneventum;Nihiriani;;German;;Spanish;;;;;;;;;x
b_aeclanum;Aeclanum;Nihiriani;;German;;Spanish;;;;;;;;;x
b_metapontum;Sylbion;Nihiriani;;German;;Spanish;;;;;;;;;x
b_potentia;Potentia;Nihiriani;;German;;Spanish;;;;;;;;;x
b_thurii;Thurii;Nihiriani;;German;;Spanish;;;;;;;;;x
b_sybaris;Sybaris;Nihiriani;;German;;Spanish;;;;;;;;;x
b_roscianum;Roscianum;Nihiriani;;German;;Spanish;;;;;;;;;x
b_kaulonia;Kaulonia;Nihiriani;;German;;Spanish;;;;;;;;;x
b_tyndarion;Tyndarion;Nihiriani;;German;;Spanish;;;;;;;;;x
temple_baron_iberian_faith;Priest;Nihiriani;;German;;Spanish;;;;;;;;;x
GOD_Tarhun;Tarhun;Nihiriani;;German;;Spanish;;;;;;;;;x
GOD_ARMA;Arma;Nihiriani;;German;;Spanish;;;;;;;;;x
GOD_ALALU;Alalu;Nihiriani;;German;;Spanish;;;;;;;;;x
GOD_Runda;Runda;Nihiriani;;German;;Spanish;;;;;;;;;x
GOD_BENKOTA;Baskunes;Nihiriani;;German;;Spanish;;;;;;;;;x
GOD_Candamius;Candamius;Nihiriani;;German;;Spanish;;;;;;;;;x
GOD_Gaizkin;Gaizkin;Nihiriani;;German;;Spanish;;;;;;;;;x
GOD_Suarra;Sugoi;Nihiriani;;German;;Spanish;;;;;;;;;x
GOD_Ataegina;Ataegina;Nihiriani;;German;;Spanish;;;;;;;;;x
GOD_Endovelicus;Endovelicus;Nihiriani;;German;;Spanish;;;;;;;;;x
GOD_Nabia;Nabia;Nihiriani;;German;;Spanish;;;;;;;;;x
GOD_Bandua;Bandua;Nihiriani;;German;;Spanish;;;;;;;;;x
GOD_Reue;Reue;Nihiriani;;German;;Spanish;;;;;;;;;x
b_gelamod;Gela;Nihiriani;;German;;Spanish;;;;;;;;;x
GOD_Icaunis;Icaunis;Nihiriani;;German;;Spanish;;;;;;;;;x
GOD_Alaunius;Alaunius;Nihiriani;;German;;Spanish;;;;;;;;;x
GOD_LUGUS;Lugus;Nihiriani;;German;;Spanish;;;;;;;;;x
GOD_Bellenus;Bellenus;Nihiriani;;German;;Spanish;;;;;;;;;x
GOD_Cernunnos;Cernunnos;Nihiriani;;German;;Spanish;;;;;;;;;x
GOD_Camulus;Camulus;Nihiriani;;German;;Spanish;;;;;;;;;x
GOD_Toutatis;Toutatis;french;;german;;spanish;;;;;;;;;x
GOD_ESUS;Esus;french;;german;;spanish;;;;;;;;;x
GOD_TARANIS;Taranis;french;;german;;spanish;;;;;;;;;x
b_maktorion;Maktorion;Nihiriani;;German;;Spanish;;;;;;;;;x
b_euboiamod;Euboia;Nihiriani;;German;;Spanish;;;;;;;;;x
b_kamarina;Kamarina;Nihiriani;;German;;Spanish;;;;;;;;;x
b_heracleaminoa;Heraclea Minoa;Nihiriani;;German;;Spanish;;;;;;;;;x
b_adranon;Adranon;Nihiriani;;German;;Spanish;;;;;;;;;x
b_panormus;Pánormos;Nihiriani;;German;;Spanish;;;;;;;;;x
b_pakonia;Pakonia;Nihiriani;;German;;Spanish;;;;;;;;;x
b_segermes;Segermes;Nihiriani;;German;;Spanish;;;;;;;;;x
b_ruspina;Ruspina;Nihiriani;;German;;Spanish;;;;;;;;;x
b_utica;Utica;Nihiriani;;German;;Spanish;;;;;;;;;x
b_hipporegius;Hippo Regius;Nihiriani;;German;;Spanish;;;;;;;;;x
b_thaenae;Thaenae;Nihiriani;;German;;Spanish;;;;;;;;;x
b_kokylion;Kokylion;Nihiriani;;German;;Spanish;;;;;;;;;x
b_cyzikusmod;Kyzikus;Nihiriani;;German;;Spanish;;;;;;;;;x
b_thrakiakome;Thrakia Kome;Nihiriani;;German;;Spanish;;;;;;;;;x
b_adrasteia;Adrasteia;Nihiriani;;German;;Spanish;;;;;;;;;x
b_hermotonmod;Hermoton;Nihiriani;;German;;Spanish;;;;;;;;;x
b_lampsacus;Lampsacus;Nihiriani;;German;;Spanish;;;;;;;;;x
b_parion;Parion;Nihiriani;;German;;Spanish;;;;;;;;;x
b_ameria;Ameria;Nihiriani;;German;;Spanish;;;;;;;;;x
b_interocrium;Interocrium;Nihiriani;;German;;Spanish;;;;;;;;;x
b_kaunos2;Phaselis;Nihiriani;;German;;Spanish;;;;;;;;;x
d_jazira;Aracanil;Aracanil;;German;;Spanish;;;;;;;;;x
city_county_of_ionian;Poleis of;Poleis of;;German;;Spanish;;;;;;;;;x
city_county_of_dorian;Poleis of;Poleis of;;German;;Spanish;;;;;;;;;x
city_county_of_achaean;Poleis of;Poleis of;;German;;Spanish;;;;;;;;;x
city_county_of_aeolian;Poleis of;Poleis of;;German;;Spanish;;;;;;;;;x
city_county_of_orthodox;Poleis of;Poleis of;;German;;Spanish;;;;;;;;;x
city_county_of_catholic;Poleis of;Poleis of;;German;;Spanish;;;;;;;;;x
city_county_of_macedonian;Province of;Poleis of;;German;;Spanish;;;;;;;;;x
county_of_macedonian;Province of;Poleis of;;German;;Spanish;;;;;;;;;x
city_barony_of_ionian;Polis of;Polis of;;German;;Spanish;;;;;;;;;x
city_barony_of_aeolian;Polis of;Polis of;;German;;Spanish;;;;;;;;;x
city_barony_of_achaean;Polis of;Polis of;;German;;Spanish;;;;;;;;;x
city_barony_of_dorian;Polis of;Polis of;;German;;Spanish;;;;;;;;;x
barony_of_ionian;Polis of;Polis of;;German;;Spanish;;;;;;;;;x
county_of_ionian;Poleis of;Poleis of;;German;;Spanish;;;;;;;;;x
duchy_of_ionian;Minor Kingdom of;Émirat de;Emirat von;;Emirato de;;;;;;;;;x
barony_of_magyar;Stronghold of;Polis of;;German;;Spanish;;;;;;;;;x
city_barony_of_magyar;Village of;Polis of;;German;;Spanish;;;;;;;;;x
county_of_magyar;Tribes of;Poleis of;;German;;Spanish;;;;;;;;;x
duchy_of_magyar;Tribal Confederation of;Émirat de;Emirat von;;Emirato de;;;;;;;;;x
garamante;Garamante;Garamante;;German;;Spanish;;;;;;;;;x
libu;Libu;Libu;;German;;Spanish;;;;;;;;;x
nasamone;Nasamone;Nasamone;;German;;Spanish;;;;;;;;;x
ibero_maurussian;Ibero-Maurussian;Ibero-Maurussian;;;German;;Spanish;;;;;;;;;x
arubu;Arubu;Arubu;;German;;Spanish;;;;;;;;;x
roman;Roman;Roman;;German;;Spanish;;;;;;;;;x
achaean;Achaean;Achaean;;German;;Spanish;;;;;;;;;x
ionian;Ionian;Ionian;;German;;Spanish;;;;;;;;;x
aeolian;Aeolian;Aeolian;;German;;Spanish;;;;;;;;;x
ardiaei;Ardiaei;Ardiaei;;German;;Spanish;;;;;;;;;x
dorian;Dorian;Dorian;;German;;Spanish;;;;;;;;;x 
greek_group;Hellenes;Greek;;German;;Spanish;;;;;;;;;x
illyrian_pagan;Illyrian;Paleo-Balkan;;German;;Spanish;;;;;;;;;x
illyrian;Illyrian;Illyrian;;German;;Spanish;;;;;;;;;x
autariatae;Autariatae;Autariatae;;German;;Spanish;;;;;;;;;x
chaonian;Chaonian;Chaonian;;German;;Spanish;;;;;;;;;x
cultural_execution_via_crucifixion;This culture may execute via §RCrucifixion§!;;German;;Spanish;;;;;;;;;x
cultural_execution_via_gladiatorial_games;This culture may execute via §RGladatorial Games§!;;German;;Spanish;;;;;;;;;x
cultural_execution_via_tarpeian_rock;This culture may execute via §RThrowing from the Tarpeian Rock§!;;German;;Spanish;;;;;;;;;x
cultural_execution_via_beheading;This culture may execute via §RBeheading§!;;German;;Spanish;;;;;;;;;x
Culture_Mod_Romans;Romans;;German;;Spanish;;;;;;;;;x
Culture_Mod_Persian;Persians;;German;;Spanish;;;;;;;;;x
Culture_Mod_Egyptians;Egyptians;;German;;Spanish;;;;;;;;;x
thracian;Thracian;Thracian;;German;;Spanish;;;;;;;;;x
plebian;Plebeian;Thracian;;German;;Spanish;;;;;;;;;x
patrician_minor;Nobilis Plebeian;Thracian;;German;;Spanish;;;;;;;;;x
patrician_major;Patricius;Thracian;;German;;Spanish;;;;;;;;;x
magadhi;Magadhi;Thracian;;German;;Spanish;;;;;;;;;x
macedonian;Makedonian;Macedonian;;German;;Spanish;;;;;;;;;x
lion_attack1;Our hunting party has cornered a lone Lion. A small argument amongst the hunters & your noblemen regarding who should get to kill the Lion has nearly turned into a brawl.;FRENCH;;German;;Spanish;;;;;;;;;x
EVTDESClion_attack1;Our hunting party has cornered a lone Lion. A small argument amongst the hunters & your noblemen regarding who should get to kill the Lion has nearly turned into a brawl.;FRENCH;;German;;Spanish;;;;;;;;;x
EVTOPTlionattack1a;Order your nobles to solve their dissagreements..;À moi de trancher !;Kümmert Euch endlich darum!;;¡Solucionadlo ya!;;;;;;;;;x
EVTOPTlionattack1b;I shall chase it down with my chariot!;Qu’on me donne la lance !;Gebt mir den Bärenspeer!;;¡Dadme la lanza para osos!;;;;;;;;;x
EVTOPTlionattack1c;Anyone but me, don't give it to me;N’importe qui, mais pas moi !;Gebt den Speer bloß nicht mir!;;Cualquiera salvo yo, no me lo deis a mí;;;;;;;;;x
hold_lion_hunt;Go on a Royal Lion Hunt;Participer à une grande partie de chasse;Auf eine Hofjagd gehen;;Únete a una gran cacería;;;;;;;;;x
egyptianrealm.2.desc;The Royal Lion Hunt is over for now. This was a truly noble endeavour and a true challenge for our martial abilities.;Macedonian;;German;;Spanish;;;;;;;;;x
egyptianrealm.1.desc;I have given the order for a Grand Hunt to be organized in [Root.Location.GetName].;Macedonian;;German;;Spanish;;;;;;;;;x
egyptianrealm.1;I have given the order for a Grand Hunt to be organized in [Root.Location.GetName].;Macedonian;;German;;Spanish;;;;;;;;;x
egyptianrealm.2;The Royal Lion Hunt is over for now. This was a truly noble endeavour and a true challenge for our martial abilities.;Macedonian;;German;;Spanish;;;;;;;;;x
hold_lion_hunt_desc;Host a Royal Lion hunt and hone your martial skills...;Macedonian;;German;;Spanish;;;;;;;;;x
holding_lion_hunt;Holding a Lion Hunt;French;;German;;Spanish;;;;;;;;;x
egyptianrealm_statement.1;I will track & kill one of these Noble beasts!;French;;German;;Spanish;;;;;;;;;x
dardani;Dardani;Dardani;;German;;Spanish;;;;;;;;;x
d_thurgau;Raetia Inferior;;German;;Spanish;;;;;;;;;x
eburonii;Eburonian;Etruscan;;German;;Spanish;;;;;;;;;x
costoboci;Costoboci;Costoboci;;German;;Spanish;;;;;;;;;x
dacian;Dacian;Dacian;;German;;Spanish;;;;;;;;;x
biephi;Biephi;Biephi;;German;;Spanish;;;;;;;;;x
piephigi;Piephigi;Piephigi;;German;;Spanish;;;;;;;;;x
boii;Boii;Boii;;German;;Spanish;;;;;;;;;x
leuci;Leucii;Boii;;German;;Spanish;;;;;;;;;x
gothonic;Gutones;Boii;;German;;Spanish;;;;;;;;;x
celtic_polytheism;Druidic;Celtic Paganism;German;;Spanish;;;;;;;;;x
etruscan;Etruscan;Etruscan;;German;;Spanish;;;;;;;;;x
etruscan_faith;Etruscan;Etruscan Faith;German;;Spanish;;;;;;;;;x
ligurian;Ligurian;Ligurian;;German;;Spanish;;;;;;;;;x
veneti;Veneti;Veneti;;German;;Spanish;;;;;;;;;x
raeti;Raeti;Raeti;;German;;Spanish;;;;;;;;;x
alpine;Lepontic;Alpines;;German;;Spanish;;;;;;;;;x
picente;Picente;Picente;;German;;Spanish;;;;;;;;;x
umbrian;Umbrian;Umbrian;;German;;Spanish;;;;;;;;;x
umbrian_pagan;Oscan-Umbrian;Oscan-Umbrian;;German;;Spanish;;;;;;;;;x
messapian;Messapian;Messapian;;German;;Spanish;;;;;;;;;x
campanian;Campanian;Campanian;;German;;Spanish;;;;;;;;;x
lucanian;Lucanian;Lucanian;;German;;Spanish;;;;;;;;;x
sabine;Sabine;Sabine;;German;;Spanish;;;;;;;;;x
sicel;Sicel;Sicel;;German;;Spanish;;;;;;;;;x
sicani;Sicanian;Sicanian;;German;;Spanish;;;;;;;;;x
palici;Palici;Palici;;German;;Spanish;;;;;;;;;x
nuragic;Nuragic;Nuragic;;German;;Spanish;;;;;;;;;x
nuraghe;Nuraghe;Nuraghe;;German;;Spanish;;;;;;;;;x
northafrican;North African;North African;;German;;Spanish;;;;;;;;;x
masaesyli;Masaesyli;Masaesyli;;German;;Spanish;;;;;;;;;x
massylii;Massylii;Massylii;;German;;Spanish;;;;;;;;;x
k_numidia;Numidia;Numidia;;German;;Spanish;;;;;;;;;x
talaiot;Talaiot;Talaiot;;German;;Spanish;;;;;;;;;x
mauri;Mauri;Mauri;;German;;Spanish;;;;;;;;;x
gaetuli;Gaetuli;Gaetuli;;German;;Spanish;;;;;;;;;x
guanche;Guanche;Guanche;;German;;Spanish;;;;;;;;;x
city_barony_of_punic;City of;Polis of;;German;;Spanish;;;;;;;;;x
barony_of_punic;Fortified City of;Polis of;;German;;Spanish;;;;;;;;;x
county_of_punic;Province of;Poleis of;;German;;Spanish;;;;;;;;;x
duchy_of_punic;Minor Kingdom of;Émirat de;Emirat von;;Emirato de;;;;;;;;;x
duke_female_punic;Minor Queen;Émirat;Emirin;;Emira;;;;;;;;;x
count_female_punic;Noblewoman;Noblewoman;;German;;Spanish;;;;;;;;;x
baron_female_punic;City Noblewoman;City Noblewoman;;German;;Spanish;;;;;;;;;x
king_female_punic;Queen;Queen;;German;;Spanish;;;;;;;;;x
temple_baron_punic;Priest;Priest;;German;;Spanish;;;;;;;;;x
temple_count_female_orthodox;Priestess;Comtesse;Gräfin;;Condesa;;;;;;;;;x
temple_baron_female_orthodox;Priestess;Comtesse;Gräfin;;Condesa;;;;;;;;;x
temple_count_female_catholic;Priestess;Comtesse;Gräfin;;Condesa;;;;;;;;;x
temple_baron_female_catholic;Priestess;Comtesse;Gräfin;;Condesa;;;;;;;;;x
baron_punic;City Noble;City Noble;;German;;Spanish;;;;;;;;;x
count_punic;Noble;Noble;;German;;Spanish;;;;;;;;;x
duke_punic;Lord;Lord;;German;;Spanish;;;;;;;;;x
king_punic;Šufet;King;;German;;Spanish;;;;;;;;;x
LEGATUS_FEMALE;Legatus;King;;German;;Spanish;;;;;;;;;x
nick_of_oreus;of Oreus;High King;;German;;Spanish;;;;;;;;;x
emperor_punic;High King;High King;;German;;Spanish;;;;;;;;;x
turdetani;Turdetani;Turdetani;;German;;Spanish;;;;;;;;;x
turduli;Turduli;Turduli;;German;;Spanish;;;;;;;;;x
celtici;Celtici;Celtici;;German;;Spanish;;;;;;;;;x
bastetani;Bastetani;Bastetani;;German;;Spanish;;;;;;;;;x
celtiberi;Celtiberi;Celtiberi;;German;;Spanish;;;;;;;;;x
edetani;Edetani;Edetani;;German;;Spanish;;;;;;;;;x
city_barony_of_iberian;City of;Polis of;;German;;Spanish;;;;;;;;;x
barony_of_iberian;Fortified City of;Polis of;;German;;Spanish;;;;;;;;;x
county_of_iberian;Villages of;Poleis of;;German;;Spanish;;;;;;;;;x
duchy_of_iberian;Minor Chiefdom of;Émirat de;Emirat von;;Emirato de;;;;;;;;;x
kingdom_of_iberian;Chiefdom;Chiefdom;Chiefdom;Chiefdom;;;;;;;;;x
empire_of_iberian;Kingdom;Kingdom;Chiefdom;Chiefdom;;;;;;;;;x
duke_female_iberian;Chieftess;Chieftess;Emirin;;Emira;;;;;;;;;x
count_female_iberian;Noblewoman;Noblewoman;;German;;Spanish;;;;;;;;;x
baron_female_iberian;Clanswoman;Clanswoman;;German;;Spanish;;;;;;;;;x
king_female_iberian;High Chieftess;Queen;;German;;Spanish;;;;;;;;;x
temple_baron_iberian;Priest;Priest;;German;;Spanish;;;;;;;;;x
baron_iberian;Clansman;Clansman;;German;;Spanish;;;;;;;;;x
count_iberian;Noble;Noble;;German;;Spanish;;;;;;;;;x
duke_iberian;Chief;Chief;;German;;Spanish;;;;;;;;;x
king_iberian;High Chief;King;;German;;Spanish;;;;;;;;;x
emperor_iberian;King;King;German;Spanish;;;;;;;;;x
emperor_female_iberian;Queen;Queen;;German;;Spanish;;;;;;;;;x
city_barony_of_alpine;City of;Polis of;;German;;Spanish;;;;;;;;;x
barony_of_alpine;Oppidum;Polis of;;German;;Spanish;;;;;;;;;x
county_of_alpine;Villages of;Poleis of;;German;;Spanish;;;;;;;;;x
duchy_of_alpine;Minor Chiefdom of;Émirat de;Emirat von;;Emirato de;;;;;;;;;x
kingdom_of_alpine;Chiefdom;Chiefdom;Chiefdom;Chiefdom;;;;;;;;;x
empire_of_alpine;Kingdom;Kingdom;Chiefdom;Chiefdom;;;;;;;;;x
duke_female_alpine;Chieftess;Chieftess;Emirin;;Emira;;;;;;;;;x
count_female_alpine;Noblewoman;Noblewoman;;German;;Spanish;;;;;;;;;x
baron_female_alpine;Clanswoman;Clanswoman;;German;;Spanish;;;;;;;;;x
king_female_alpine;High Chieftess;Queen;;German;;Spanish;;;;;;;;;x
temple_baron_alpine;Priest;Priest;;German;;Spanish;;;;;;;;;x
baron_alpine;Clansman;Clansman;;German;;Spanish;;;;;;;;;x
count_alpine;Noble;Noble;;German;;Spanish;;;;;;;;;x
duke_alpine;Chief;Chief;;German;;Spanish;;;;;;;;;x
king_alpine;High Chief;King;;German;;Spanish;;;;;;;;;x
emperor_alpine;King;King;German;Spanish;;;;;;;;;x
emperor_female_alpine;Queen;Queen;;German;;Spanish;;;;;;;;;x
allobroges;Allobrogian;Allobroges;;German;;Spanish;;;;;;;;;x
arverni;Arverni;Arverni;;German;;Spanish;;;;;;;;;x
sequani;Sequani;Sequani;;German;;Spanish;;;;;;;;;x
helvetii;Helvetii;Helvetii;;German;;Spanish;;;;;;;;;x
treveri;Treveri;Treveri;;German;;Spanish;;;;;;;;;x
belgic;Belgae;Belgae;;German;;Spanish;;;;;;;;;x
enotri;Oenotrian;Enotri;;German;;Spanish;;;;;;;;;x
praetutii;Praetutii;Praetutii;;German;;Spanish;;;;;;;;;x
latin;Latin;Latin;;German;;Spanish;;;;;;;;;x
oscan;Oscan;Oscan;;German;;Spanish;;;;;;;;;x
d_aetolia;Aetolia;Oscan;;German;;Spanish;;;;;;;;;x
d_aetolia_adj;Aetolian;French;;German;;Spanish;;;;;;;;;x
d_siris;Edonis;French;;German;;Spanish;;;;;;;;;x
d_siris_adj;Edonis;French;;German;;Spanish;;;;;;;;;x
samnite;Samnite;Oscan;;German;;Spanish;;;;;;;;;x
ca_culture_roman_barrack_1;Legio Barracks;Oscan;;German;;Spanish;;;;;;;;;x
ca_culture_roman_barrack_1_desc;These barracks form the foundation of Roman and Latin infantry's drilling and fighting habits, leading to large numbers of men being trained to fight efficiently and with purpose.;Oscan;;German;;Spanish;;;;;;;;;x
ca_culture_roman_barrack_2;Legio Barracks II;Oscan;;German;;Spanish;;;;;;;;;x
ca_culture_roman_barrack_2_desc;These barracks form the foundation of Roman and Latin infantry's drilling and fighting habits, leading to large numbers of men being trained to fight efficiently and with purpose.;Oscan;;German;;Spanish;;;;;;;;;x
parisii;Parisii;Parisii;;German;;Spanish;;;;;;;;;x
carnute;Carnutii;Carnutii;;German;;Spanish;;;;;;;;;x
d_ohrid;Pelagonia;Carnutii;;German;;Spanish;;;;;;;;;x
himyarite;Himyarite;Carnutii;;German;;Spanish;;;;;;;;;x
turone;Turone;Turone;;German;;Spanish;;;;;;;;;x
biturige;Biturige;Biturige;;German;;Spanish;;;;;;;;;x
pictone;Pictone;Pictone;;German;;Spanish;;;;;;;;;x
d_agawe_mercs;Agawe Warriors;Pictone;;German;;Spanish;;;;;;;;;x
d_agawe_mercs_adj;Agawe;Pictone;;German;;Spanish;;;;;;;;;x
emperor_egyptian_arabic;Pharaoh;Pharaoh;German;Spanish;;;;;;;;;x
emperor_female_egyptian_arabic;Great Royal Wife;Queen;German;Spanish;;;;;;;;;x
king_egyptian_arabic;Pharaoh;Pharaoh;;German;;Spanish;;;;;;;;;x
king_female_egyptian_arabic;Great Royal Wife;Queen;;German;;Spanish;;;;;;;;;x
king_female_kushite;Great Royal Wife;Queen;;German;;Spanish;;;;;;;;;x
cimmerian_faith_reformed;Syncretic Heptadic;Wali;Wali;;Valí;;;;;;;;;x
bituriges;Biturigian;Biturigii;;German;;Spanish;;;;;;;;;x
biturigii;Biturigian;Biturigii;;German;;Spanish;;;;;;;;;x
EGYPTIANCOMMANDER;Commander;;German;;Spanish;;;;;;;;;x
EGYPTIANCOMMANDER_FOA;Commander;;German;;Spanish;;;;;;;;;x
d_bashkirs;Thisageta;;German;;Spanish;;;;;;;;;x
d_ubagan;Alania;;German;;Spanish;;;;;;;;;x
d_magnesia;Magnesia;;German;;Spanish;;;;;;;;;x
d_magnesia_adj;Magnesian;;German;;Spanish;;;;;;;;;x
k_sibir;Sibir;;German;;Spanish;;;;;;;;;x
d_tobol;Tobol;;German;;Spanish;;;;;;;;;x
PROV1821; ;;German;;Spanish;;;;;;;;;x
herulian;Herulian;;German;;Spanish;;;;;;;;;x
anglii;Anglii;;German;;Spanish;;;;;;;;;x
odin_faith;Wodanism;;German;;Spanish;;;;;;;;;x
aquitani;Aquitani;Aquitani;;German;;Spanish;;;;;;;;;x
gallic;Gallic;Gallic;;German;;Spanish;;;;;;;;;x
d_bruttium;Italiote League;Gallic;;German;;Spanish;;;;;;;;;x
k_cappadocia;Cappadocia;Gallic;;German;;Spanish;;;;;;;;;x
etruscan_group;Villanovan;Vocontii;;German;;Spanish;;;;;;;;;x
tectosagii;Volcae Tectosagii;Volcae Tectosagii;;German;;Spanish;;;;;;;;;x
vocontii;Vocontii;Vocontii;;German;;Spanish;;;;;;;;;x
insubri;Insubrian;Insubrian;;German;;Spanish;;;;;;;;;x
temple_baron_celtic_polytheisms;Druids;Insubrian;;German;;Spanish;;;;;;;;;x
temple_baron_celtic_polytheism;Druid;Insubrian;;German;;Spanish;;;;;;;;;x
temple_count_celtic_polytheism;Great Druid;Insubrian;;German;;Spanish;;;;;;;;;x
volcae;Volcae Arecomici;Volcae Arecomici;;German;;Spanish;;;;;;;;;x
suebi;Suebi;Suebi;;German;;Spanish;;;;;;;;;x
PROV2034;Kerkuane;;German;;Spanish;;;;;;;;;x
PROV2035;Segermes;;German;;Spanish;;;;;;;;;x
ENTER;Enter;;German;;Spanish;;;;;;;;;x
d_godswife;Ipet-isut;;German;;Spanish;;;;;;;;;x
FOAGODSWIFE;O Chosen of Amun;;German;;Spanish;;;;;;;;;x
TITLEGODSWIFE;God's Father of Amun;;German;;Spanish;;;;;;;;;x
TITLEGODSWIFEFEM;God's Wife of Amun;;German;;Spanish;;;;;;;;;x
d_sabinia;Sabinia;;German;;Spanish;;;;;;;;;x
wonder_temple_artemis;Artemision;;German;;Spanish;;;;;;;;;x
d_akragas;Akragas;;German;;Spanish;;;;;;;;;x
d_veii;Veii;;German;;Spanish;;;;;;;;;x
b_arykanda;Xanthos;;German;;Spanish;;;;;;;;;x
b_arykanda1;Arykanda;;German;;Spanish;;;;;;;;;x
b_ephesosmod;Ephesos;;German;;Spanish;;;;;;;;;x
d_sabinia_adj;Sabine;;German;;Spanish;;;;;;;;;x
DYNAMIC_MERCENARY_COMPANY_FEUDAL;[Prev.Capital.County.GetAdjective] Band;Bande [Prev.Capital.County.GetAdjective];[Prev.Capital.County.GetAdjective] Trupp;;Banda [Prev.Capital.County.GetAdjective] ;;;;;;;;;x
DYNAMIC_MERCENARY_COMPANY;[Root.GetFirstName]'s [Root.Culture.GetName] Band;Bande [Root.Culture.GetName] de [Root.GetFirstName];[Root.Culture.GetName]er Trupp von [Root.GetFirstName];;Compañía de [Root.GetFirstName] el/la [Root.Culture.GetName] ;;;;;;;;;x
gov_mercenary;Mercenary Band;Bande mercenaire;Söldnertrupp;;Banda de mercenarios;;;;;;;;;x
REGIMENT_NAME_noculturegroup;$HOME$'s $NUM$$ORDER$ Warband;$NUM$$ORDER$ Troupes de $HOME$;$HOME$'s $NUM$$ORDER$ Kriegerbande;;$NUM$$ORDER$ Mesnada de $HOME$;$NUM$$ORDER$ bande di guerrieri di $HOME$;;;;;;;;x
ALT_MERC_BAND;[renaming_target.Culture.GetName] Band;Bande [renaming_target.Culture.GetName];[renaming_target.Culture.GetName]e Bande;;Banda [renaming_target.Culture.GetName];;;;;;;;;x
ALT_MERC_BAND_ADJ;[renaming_target.Culture.GetName];[renaming_target.Culture.GetName];[renaming_target.Culture.GetName];;[renaming_target.Culture.GetName];;;;;;;;;x
ALT_MERC_COMPANY;[renaming_target.Religion.GetName] [renaming_target.Culture.GetName] Company;Compagnie [renaming_target.Religion.GetName] [renaming_target.Culture.GetName];[renaming_target.Religion.GetName] [renaming_target.Culture.GetName]e Kompanie;;Compañía [renaming_target.Culture.GetName] [renaming_target.Religion.GetName];;;;;;;;;x
ALT_MERC_COMPANY_ADJ;[renaming_target.Religion.GetName] [renaming_target.Culture.GetName];[renaming_target.Religion.GetName] [renaming_target.Culture.GetName];[renaming_target.Religion.GetName] [renaming_target.Culture.GetName];;[renaming_target.Culture.GetName][renaming_target.Religion.GetName];;;;;;;;;x
ALT_MERC_BROTHERS;[renaming_target.Location.County.GetAdjective] [renaming_target.Culture.GetName] Brothers;Bande [renaming_target.Location.County.GetAdjective] [renaming_target.Culture.GetName];[renaming_target.Location.County.GetAdjective] [renaming_target.Culture.GetName]e Brüder;;Hermandad [renaming_target.Location.County.GetAdjective] [renaming_target.Culture.GetName];;;;;;;;;x
ALT_MERC_BROTHERS_ADJ;[renaming_target.Location.County.GetAdjective] [renaming_target.Culture.GetName];[renaming_target.Location.County.GetAdjective] [renaming_target.Culture.GetName];[renaming_target.Location.County.GetAdjective] [renaming_target.Culture.GetName];;[renaming_target.Culture.GetName] [renaming_target.Location.County.GetAdjective];;;;;;;;;x
ALT_MERC_NAVY;[renaming_target.Culture.GetName]-[renaming_target.Location.County.GetAdjective] Navy;Flotte [renaming_target.Culture.GetName] [renaming_target.Location.County.GetAdjective];[renaming_target.Culture.GetName]-[renaming_target.Location.County.GetAdjective]e Flotte;;Flota [renaming_target.Location.County.GetAdjective]-[renaming_target.Culture.GetName];;;;;;;;;x
ALT_MERC_NAVY_ADJ;[renaming_target.Culture.GetName]-[renaming_target.Location.County.GetAdjective];[renaming_target.Culture.GetName] [renaming_target.Location.County.GetAdjective];[renaming_target.Culture.GetName]-[renaming_target.Location.County.GetAdjective];;[renaming_target.Location.County.GetAdjective]-[renaming_target.Culture.GetName];;;;;;;;;x
