#CODE;ENGLISH;FRENCH;GERMAN;;SPANISH;;;;;;;;;x


############Game rules############
award_imperial_office_spymaster_desc;By granting the Imperial Office of [Root.TopLiege.GetImperialSpymasterAssignableOffice] to [Root.GetBestName], [Root.GetSheHe] will be responsible for the realm's more subtle affairs. This would make it easier for you to focus on other tasks.;;;;;;;;;;;;;x



#test_man;[Root.Society.GetSocietyNameCap];;;;;;;;;;;;;x
#test_man_desc;[Root.GetSocietyNameCap];;;;;;;;;;;;;x






