#CODE;ENGLISH;FRENCH;GERMAN;;SPANISH;;;;;;;;;x


####tooltip infos


ipc_mission_combat_rating_tooltip;§RYou may have to personally engage in a duel during this mission.§!;;;;;;;;;;;;;x


ipc_success_tooltip;of success;;;;;;;;;;;;;x
ipc_failure_tooltip;of failure;;;;;;;;;;;;;x

#undermine member
EVTDESAipcq.002;For some time [From.GetBestName] has been a thorn in my side during court debates. Fortunately [From.GetSheHe] has other enemies at the Imperial Court, perhaps I can persuade one of them to help me humiliate [From.GetFirstName]?;;;;;;;;;;;;;x
EVTOPTAipcq.002;[underminer_mission_candidate_1.GetBestName] might be interested...;;;;;;;;;;;;;x
EVTTOOLTIPAipcq.002;[underminer_mission_candidate_1.GetSheHeCap] might refuse if [underminer_mission_candidate_1.GetSheHe] likes [From.GetFirstName] enough;;;;;;;;;;;;;x
EVTOPTBipcq.002;Or maybe [underminer_mission_candidate_2.GetBestName]?;;;;;;;;;;;;;x
EVTTOOLTIPBipcq.002;[underminer_mission_candidate_2.GetSheHeCap] might refuse if [underminer_mission_candidate_2.GetSheHe] likes [From.GetFirstName] enough;;;;;;;;;;;;;x
EVTOPTCipcq.002;Or how about [underminer_mission_candidate_3.GetBestName]?;;;;;;;;;;;;;x
EVTTOOLTIPCipcq.002;[underminer_mission_candidate_3.GetSheHeCap] might refuse if [underminer_mission_candidate_3.GetSheHe] likes [From.GetFirstName] enough;;;;;;;;;;;;;x
EVTOPTDipcq.002;Nevermind.;;;;;;;;;;;;;x
quest_ipc_undermine_member;Undermine $TARGET$'s Influence;;;;;;;;;;;;;;x
quest_ipc_undermine_member_fallback;Undermine a rival society member;;;;;;;;;;;;;;x
quest_ipc_undermine_member_desc;With a common enemy at court, a temporary alliance is made. This is a chance to weaken your foe and elevate your own standing within the Imperial Court.;;;;;;;;;;;;;x
quest_ipc_undermine_member_tooltip;The mission will begin in a month.\n;;;;;;;;;;;;;;x
EVTDESAipcq.003;Greetings [Root.GetSocietyRank] [Root.GetFirstName],\n[undermined_member.GetBestName] holds considerable influence over the Imperial Court, and I have noticed you are not fond of [undermined_member.GetHerHim] either. Perhaps we could work together to seize some of [undermined_member.GetHerHis] influence?;;;;;;;;;;;;;;x
EVTDESAipcq.004;To [Root.GetSocietyRank] [Root.GetFirstName],\n\nI must decline your proposal. I bear no ill will towards [undermined_member.GetBestName]. I cannot be a part of your underhanded scheme.\n\nSigned,\n[From.GetSocietyRank] [From.GetFirstName];;;;;;;;;;;;;x
EVTOPTAipcq.004;Maybe I should have picked someone else.;;;;;;;;;;;;;;x
EVTDESAipcq.005;The time has come to plan for a way to sabotage [undermined_member.GetBestName]'s standing within the Imperial Court. Murder would be ill advised, as [undermined_member.GetFirstName] might simply be replaced with someone even more influential. Instead I must resort to more subtle methods.;;;;;;;;;;;;;x
EVTOPTAipcq.005;[undermined_member.GetFirstName] keeps important court documents in [undermined_member.GetHerHis] study. A simple bribe to a servant should see these...disappear.;;;;;;;;;;;;;;x
EVTTOOLTIPAipcq.005;Success will depend on your diplomacy skill and relevant traits;;;;;;;;;;;;;;x
EVTOPTBipcq.005;A spot of arson might keep [undermined_member.GetHerHim] away from the next court gathering...;;;;;;;;;;;;;;x
EVTTOOLTIPBipcq.005;Success will depend on your intrigue skill and relevant traits;;;;;;;;;;;;;;x
EVTOPTCipcq.005;My superior learning will expose [undermined_member.GetHerHim] as an unlettered charlatan.;;;;;;;;;;;;;;x
EVTTOOLTIPCipcq.005;Success will depend on your learning skill and relevant traits. Consequences for failure will be low.;;;;;;;;;;;;;;x
EVTDESAipcq.006;An agreement has been made with one of [undermined_member.GetFirstName]'s servants to dispose of some important papers in [undermined_member.GetHerHis] care. Part of the reward will be paid in advance with the rest upon completion.;;;;;;;;;;;;;;x
EVTDESBipcq.006;I have managed to hire some bandits to burn one of the buildings near [undermined_member.GetFirstName]'s home. That should hold [undermined_member.GetHerHim] up long enough for [undermined_member.GetHerHim] to miss the Imperial Court gathering.;;;;;;;;;;;;;;x
EVTDESCipcq.006;I have spent hours in the library with my most learned advisors reading up on every affair of state [undermined_member.GetFirstName] could conceivably talk about and preparing a detailed list of rebuttals. I am completely exhausted. Now the rest is in [mission_giver.GetBestName]'s hands.;;;;;;;;;;;;;;x
EVTOPTAipcq.006;This had better be worth it.;;;;;;;;;;;;;;x
EVTOPTBipcq.006;I hope they succeed.;;;;;;;;;;;;;;x
EVTOPTCipcq.006;I wish I could see the look on [undermined_member.GetHerHis] face.;;;;;;;;;;;;;;x
EVTDESAipcq.007;It seems the servant I bribed has succeeded in her task. The important documents that had been placed in [undermined_member.GetBestName]'s care are nowhere to be found. The next audience at court should be...interesting.;;;;;;;;;;;;;;x
EVTDESBipcq.007;Sneaking through the streets my hired ruffians managed to reach the targeted building undetected. A few burning rushes here and there are enough to start a roaring fire inside the warehouse. As the fire rages and guards start yelling for water, they manage to make a clean escape.;;;;;;;;;;;;;;x
EVTDESCipcq.007;Word has reached me that [undermined_member.GetBestName] has been humiliated at the Imperial Court meeting. Every point [undermined_member.GetSheHe] raised was immediately refuted by [mission_giver.GetBestName].;;;;;;;;;;;;;;x
EVTOPTAipcq.007;Ha! The poor fool.;;;;;;;;;;;;;;x
EVTOPTBipcq.007;That should keep [undermined_member.GetBestName] busy for a while.;;;;;;;;;;;;;;x
EVTOPTCipcq.007;Serves [undermined_member.GetHerHim] right.;;;;;;;;;;;;;;x
EVTDESAipcq.008;To [Root.GetBestName],\nI am pleased to report my success in sabotaging [undermined_member.GetBestName]'s reputation at court.\n\nSigned,\n[From.GetBestName];;;;;;;;;;;;;;x
EVTOPTAipcq.008;Excellent;;;;;;;;;;;;;;x
EVTDESAipcq.009;With the next audience at court drawing near, I have retired to my study to look over some important documents. Yet they are not where they are supposed to be, in fact they are nowhere to be seen!;;;;;;;;;;;;;;x
EVTDESBipcq.009;Frantic yelling can be heard coming from outside. It seems one of the nearby warehouses has caught fire, and with it being located so close to my residence it ends up occupying me long enough to miss the Imperial Court gathering.;;;;;;;;;;;;;;x
EVTDESCipcq.009;As I sit conversing with my fellow courtiers, I start to notice that somehow every idea I bring up is immediately shot down. I can't help but feel embarrassed at the situation.;;;;;;;;;;;;;;x
EVTOPTAipcq.009;But...how?;;;;;;;;;;;;;;x
EVTOPTBipcq.009;Damn it! Why now?;;;;;;;;;;;;;;x
EVTOPTCipcq.009;Umm, yes but...you see...;;;;;;;;;;;;;;x
EVTDESAipcq.010;The servant I hired has decided she would rather not risk she neck for my schemes. Of course, she will still keep my "gift".;;;;;;;;;;;;;;x"
EVTDESBipcq.010;The initial stage of the plan succeeded and the warehouse was set aflame. Yet the fire was dealt with so quickly that it barely caused any damage or affected anyone.;;;;;;;;;;;;;;x
EVTDESCipcq.010;It seems that all the clever wordplay I prepared was all for naught. [undermined_member.GetBestName]'s abilities are beyond me and [undermined_member.GetHerHis] silver tongue makes short work of my "ideas".;;;;;;;;;;;;;;x
EVTOPTAipcq.010;Curse her!;;;;;;;;;;;;;;x
EVTOPTBipcq.010;Curses!;;;;;;;;;;;;;;x
EVTOPTCipcq.010;Damn [undermined_member.GetHerHim]!;;;;;;;;;;;;;;x
EVTDESAipcq.011;To [Root.GetBestName],\nIt pains me to report of my failure in sabotaging [undermined_member.GetBestName]'s reputation.\n\nSigned,\n[From.GetBestName];;;;;;;;;;;;;;x
EVTOPTAipcq.011;Curses.;;;;;;;;;;;;;;x

##########Seneschal##########

##build imperial roads
quest_ipc_build_imperial_road;Build an Imperial Road in $TARGET$;;;;;;;;;;;;;;x
quest_ipc_build_imperial_road_fallback;Build an Imperial Road;;;;;;;;;;;;;;x
quest_ipc_build_imperial_road_desc;In order to facilitate faster travel and communication in the realm, you have been tasked to oversee the construction of an Imperial Road in a province.;;;;;;;;;;;;;;x
quest_ipc_build_imperial_road_tooltip;\nThe mission will begin in a month.\n;;;;;;;;;;;;;;x
EVTDESAipcq.100;Greetings [Root.GetSocietyRank] [Root.GetFirstName],\n\nIn a realm as large as ours it takes quite some time to reach one's destination. Thus the you have been tasked to oversee the construction of an Imperial Road in [imperial_road_province.GetName].\n\nSigned,\n[FromFrom.GetBestName];;;;;;;;;;;;;;x
EVTDESAipcq.101;In order for construction to begin, I will first need to secure an ample amount of materials. There are numerous suppliers around, all I need to do is find the one that best fits my needs.;;;;;;;;;;;;;;x
EVTOPTAipcq.101;Perhaps these.;;;;;;;;;;;;;;x
EVTOPTBipcq.101;I know exactly what we need.;;;;;;;;;;;;;;x
EVTDESAipcq.102;With the materials ready, I will need to find manpower to actually build the road. I could hire professional builders, or rely on conscripted peasants.;;;;;;;;;;;;;;x
EVTOPTAipcq.102;The builders should do the job right.;;;;;;;;;;;;;;x
EVTOPTBipcq.102;I'll have some peasants build it.;;;;;;;;;;;;;;x
EVTTOOLTIPBipcq.102;§GSince you own the province there will be no cost§!;;;;;;;;;;;;;;x
EVTDESAipcq.103;Construction has been progessing well and the road is almost complete. While the local garrision will be in charge of patrols, they will require some help in the initial stages.;;;;;;;;;;;;;;x
EVTOPTAipcq.103;Make the neccessary preparations.;;;;;;;;;;;;;;x
EVTOPTBipcq.103;We can make do with patroling only these key routes.;;;;;;;;;;;;;;x
EVTDESAipcq.104;The Imperial Road is complete. It shall serve the realm well, provided the local officials keep it well maintained. Regardless, my work is complete and my liege will be pleased.;;;;;;;;;;;;;;x 
EVTOPTAipcq.104;A job well done.;;;;;;;;;;;;;;x

##improve imperial capital
quest_ipc_improve_imperial_capital;Improve the Imperial Capital;;;;;;;;;;;;;;x
quest_ipc_improve_imperial_capital_fallback;Improve the Imperial Capital;;;;;;;;;;;;;;x
quest_ipc_improve_imperial_capital_desc;As the center of [Root.TopLiege.PrimaryTitle.GetName], $TARGET$ must become a great capital. While the empire itself is funding the construction, you are tasked with overseeing and ensuring the quality of the work.;;;;;;;;;;;;;;x 
quest_ipc_improve_imperial_capital_tooltip;\nThe mission will begin in a month.\n;;;;;;;;;;;;;;x
EVTDESAipcq.110;Greetings [Root.GetSocietyRank] [Root.GetFirstName],\n\nConstruction of a new building has begun in [imperial_capital.GetName] and I ask that you supervise it. The empire has already taken care of all costs related to the construction.\n\nSigned,\n[FromFrom.GetBestName];;;;;;;;;;;;;;x
EVTDESAipcq.111;[imperial_capital.GetName] has fallen and all that we have built has burned to ashes. Time is short and I must flee.;;;;;;;;;;;;;;x 
EVTOPTAipcq.111;The empire has lost something truly great...;;;;;;;;;;;;;;x
EVTTOOLTIPbuildingprogress;This has a normal chance of increasing building progress;;;;;;;;;;;;;;x
EVTTOOLTIPbuildingincreasedprogress;This has an increased chance of increasing building progress;;;;;;;;;;;;;;x
EVTTOOLTIPbuildinggreatprogress;This has a §Ghigh§! chance of increasing building progress;;;;;;;;;;;;;;x
EVTDESAipcq.113;A couple of labourers have decided that admiring the construction site from the shade is more important than their actual work. They quickly pretend to work whenever they catch me looking in their general direction.;;;;;;;;;;;;;;x
EVTOPTAipcq.113;This is hardly worth my time.;;;;;;;;;;;;;;x
EVTOPTBipcq.113;Get back to work you slackers!;;;;;;;;;;;;;;x
EVTOPTCipcq.113;I'll make sure this never happens again...;;;;;;;;;;;;;;x
EVTDESAipcq.114;Some of the stone that was set aside for the building has gone missing. Unless a solution is found, construction will be delayed.;;;;;;;;;;;;;;x
EVTOPTAipcq.114;Buy some cheaper stone to replace it.;;;;;;;;;;;;;;x
EVTOPTBipcq.114;Try to find it.;;;;;;;;;;;;;;x
EVTOPTCipcq.114;This is an opportunity to do better - buy higher quality stone.;;;;;;;;;;;;;;x
EVTDESAipcq.115;As the day drags along, I spot a beautiful peasant girl walking all alone. For some reason I can't stop looking at her...;;;;;;;;;;;;;;x
EVTDESBipcq.115;As the day drags along, I spot a handsome peasant boy walking all alone. For some reason can't stop looking at him...;;;;;;;;;;;;;;x
EVTOPTAipcq.115;Good evening, my flower!;;;;;;;;;;;;;;x
EVTOPTBipcq.115;Good evening, my petal!;;;;;;;;;;;;;;x
EVTOPTCipcq.115;No, I must not give in to these temptations.;;;;;;;;;;;;;;x
EVTDESAipcq.116;A messenger has arrived and informs me that I am are needed for an urgent matter back in my own domain. Construction will still progress while I am gone, but I worry about its quality.;;;;;;;;;;;;;;x
EVTOPTAipcq.116;It seems I am needed then.;;;;;;;;;;;;;;x
EVTOPTBipcq.116;I trust my council to handle it.;;;;;;;;;;;;;;x
EVTDESAipcq.118;At last my task comes to an end. Significant progress has been made in the construction of a grand new building for [imperial_capital.GetName]. Another member of the Imperial Court will have to see it completed.;;;;;;;;;;;;;;x
EVTDESBipcq.118;At last my task comes to an end. A magnificent new building stands tall in [imperial_capital.GetName]. The capital continues to prosper.;;;;;;;;;;;;;;x
EVTDESCipcq.118;At last my task comes to an end although hardly any progress has been made in the construction. Rumors of my failure are already circulating at court.;;;;;;;;;;;;;;x
EVTOPTAipcq.118;It is now up to my fellow courtiers.;;;;;;;;;;;;;;x
EVTOPTBipcq.118;For [Root.TopLiege.PrimaryTitle.GetName]!;;;;;;;;;;;;;;x
EVTOPTCipcq.118;Sinister forces are at work!;;;;;;;;;;;;;;x
EVTDESAipcq.119;Thanks to the tireless efforts of court officials, a major new building has finished construction in [imperial_capital.GetName].;;;;;;;;;;;;;;x
EVTOPTAipcq.119;Marvelous;;;;;;;;;;;;;;x



##########Marshal##########
quest_ipc_military_drill;Organize a Military Drill;;;;;;;;;;;;;;x
quest_ipc_military_drill_fallback;Organize a Military Drill;;;;;;;;;;;;;;x
quest_ipc_military_drill_desc;You have been ordered to organize a military drill in order to improve the effectiveness of the army. This is a chance to prove your worth and loyalty to the [Root.TopLiege.GetTitle].;;;;;;;;;;;;;;x
quest_ipc_military_drill_tooltip;\nThe mission will begin in a month.\n;;;;;;;;;;;;;;x
EVTDESAipcq.200;Greetings [Root.GetSocietyRank] [Root.GetFirstName],\n\nYou are known as a capable commander in the realm. I therefore task you with organizing a military drill in order to impart your skills to some of the lesser commanders. I expect to see a marked improvement in their effectiveness.\n\nSigned,\n[FromFrom.GetBestName];;;;;;;;;;;;;;x
EVTDESAipcq.201;As I ponder how to begin planning the military drill I was instructed to carry out, I realize that I could simply organize a training exercise with my fellow courtiers. However that would likely displease the [TopLiege.GetTitle]. On the other hand I could take the whole army out on manouvres. This would be more expensive but also more rewarding.;;;;;;;;;;;;;;x
EVTOPTAipcq.201;Training the elite is enough.;;;;;;;;;;;;;;x
EVTTOOLTIPAipcq.201;All society members that are either feudal, unlanded commanders, or have a military education will be invited;;;;;;;;;;;;;;x
EVTOPTBipcq.201;Let all the commanders of the realm join.;;;;;;;;;;;;;;x
EVTTOOLTIPBipcq.201;All realm characters that are either feudal or are unlanded commanders will be invited;;;;;;;;;;;;;;x
EVTDESAipcq.202;To [Root.GetBestName],\nI wish to invite you to attend a military drill that I will be holding shortly. This is an excellent chance to improve your skills and drill your troops so that they will perform better in battle.\n\nSigned,\n[From.GetBestName];;;;;;;;;;;;;;x
EVTOPTAipcq.202;Of course.;;;;;;;;;;;;;;x
EVTTOOLTIPAipcq.202;You will have a chance to increase your Martial skill or learn one of [From.GetBestName]'s leadership traits;;;;;;;;;;;;;;x
EVTOPTBipcq.202;I have better things to do.;;;;;;;;;;;;;;x
EVTDESAipcq.203;The troops and commanders have assembled. They eagerly await my instructions. Hopefully they can keep up with me and actually learn something.;;;;;;;;;;;;;;x
EVTOPTAipcq.203;A balanced mindset is key to victory.;;;;;;;;;;;;;;x
EVTTOOLTIPAipcq.203;This has a high chance to increase the attending commanders' Martial skill;;;;;;;;;;;;;;x
EVTOPTBipcq.203;An overwhelming assault is best.;;;;;;;;;;;;;;x
EVTTOOLTIPBipcq.203;This has a high chance to teach the attending commanders one of your offensive leader traits;;;;;;;;;;;;;;x
EVTOPTCipcq.203;Be immovable as a stone!;;;;;;;;;;;;;;x
EVTTOOLTIPCipcq.203;This has a high chance to teach the attending commanders one of your defensive leader traits;;;;;;;;;;;;;;x
EVTOPTDipcq.203;A wise strategy conquers all.;;;;;;;;;;;;;;x
EVTTOOLTIPDipcq.203;This has a high chance to teach the attending commanders your leader traits or greatly improve their Martial skill;;;;;;;;;;;;;;x
EVTDESAipcq.204;My fellow commanders and I follow [From.GetBestName]'s instructions to the best of our abilities. [From.GetSheHeCap] takes time to properly teach all attending the finer points of tactics and strategy.;;;;;;;;;;;;;;x
EVTOPTAipcq.204;I have done my best.;;;;;;;;;;;;;;x
EVTTOOLTIPAipcq.204;You will learn an offensive leader trait;;;;;;;;;;;;;;x
EVTTOOLTIPBipcq.204;You will learn a defensive leader trait;;;;;;;;;;;;;;x
EVTTOOLTIPCipcq.204;You will learn a terrain specialization leader trait;;;;;;;;;;;;;;x
EVTDESAipcq.205;At last the military drill comes to an end. I am proud of my work, the commanders of the realm have improved thanks to my efforts. The might of [Root.TopLiege.PrimaryTitle.GetName] grows ever stronger!;;;;;;;;;;;;;;x
EVTDESBipcq.205;At last the military drill comes to an end. The majority of commanders leave feeling that they have wasted their time. With an instructor like myself, it's no wonder [Root.TopLiege.PrimaryTitle.GetName]'s commanders are lacking.;;;;;;;;;;;;;;x
EVTOPTAipcq.205;For the [Root.TopLiege.GetTitle]!;;;;;;;;;;;;;;x
EVTTOOLTIPAipcq.205;The majority of attending commanders improve;;;;;;;;;;;;;;x
EVTOPTBipcq.205;I couldn't have been that bad...was I?;;;;;;;;;;;;;;x
EVTTOOLTIPBipcq.205;Not enough commanders have improved to consider this a success;;;;;;;;;;;;;;x

quest_ipc_distribute_levy_recompense;Distribute Vassal Levy Recompense;;;;;;;;;;;;;;x
quest_ipc_distribute_levy_recompense_fallback;Distribute Vassal Levy Recompense;;;;;;;;;;;;;;x
quest_ipc_distribute_levy_recompense_desc;[Root.TopLiege.PrimaryTitle.GetName] is at war and the elites are displeased about their raised levies. You have been charged to distribute compensation on behalf of the [Root.TopLiege.GetTitle].;;;;;;;;;;;;;;x
quest_ipc_distribute_levy_recompense_tooltip;\n§RDue to its urgency, this mission will begin shortly.§!\n;;;;;;;;;;;;;;x
EVTDESAipcq.210;Greetings [Root.GetSocietyRank] [Root.GetFirstName],\n\nThe realm is at war. Some of the elites of [Root.TopLiege.PrimaryTitle.GetName] are upset at having to pay to raise their levies. You are therefore tasked with distributing compensation on behalf of the [Root.TopLiege.GetTitle]. Make haste!\n\nSigned,\n[FromFrom.GetBestName];;;;;;;;;;;;;;x
EVTDESAipcq.211;[Root.TopLiege.PrimaryTitle.GetName] is at war, but not all vassals give freely for love of the realm. With a cart full of coin clanking behind me, I ride out with my escort to distribute recompense to my fellow vassals.;;;;;;;;;;;;;;x
EVTOPTAipcq.211;Onwards!;;;;;;;;;;;;;;x
EVTDESAipcq.213;[From.GetBestName] has arrived from the imperial capital with a large retinue. [From.GetSheHeCap] hands me a chest of coin and tells me that the [Root.TopLiege.GetTitle] has offered me recompense for all of my raised levies.;;;;;;;;;;;;;;x
EVTOPTAipcq.213;A surprise to be sure, but a welcome one.;;;;;;;;;;;;;;x
EVTDESAipcq.214;I have delivered compensation to [From.GetBestName], and now set out to my next destination.;;;;;;;;;;;;;;x
EVTOPTAipcq.214;Excellent.;;;;;;;;;;;;;;x
EVTDESAipcq.215;Whilst we are making camp for the evening, I realize that I could potentially pocket some of the gold for myself. The guards are busy watching the roads for brigands, giving me the perfect opportunity to "reward" myself.;;;;;;;;;;;;;;x
EVTOPTAipcq.215;Nobody would notice a few coins...;;;;;;;;;;;;;;x
EVTOPTBipcq.215;I dare not...;;;;;;;;;;;;;;x
EVTDESAipcq.217;Shouts erupt from all around! It seems [From.TopLiege.GetTitledName] caught wind of my mission and sent a small force to ambush us on the road. The enemy commander spots me at the head of the column and charges towards me!;;;;;;;;;;;;;;x
EVTOPTAipcq.217;Die!;;;;;;;;;;;;;;x
EVTTOOLTIPAipcq.217;\nYou duel [From.GetBestName]!;;;;;;;;;;;;;;x
EVTOPTBipcq.217;No...stay back!;;;;;;;;;;;;;;x
EVTTOOLTIPBipcq.217;\nWhile you flee for your life, [From.GetBestName] will surely plunder the coin cart...;;;;;;;;;;;;;;x
EVTDESAipcq.219;Once I bested [From.GetBestName] in combat, the enemy lost their will to fight and retreated. The remaining caravan guards thanked me for the swift victory, and we are now free to continue with our task.;;;;;;;;;;;;;;x
EVTDESBipcq.219;I lie on the ground, utterly defeated. [From.GetBestName] and [From.GetHerHis] soldiers pillage what they can from the caravan before riding back in the direction of [From.TopLiege.PrimaryTitle.GetName].;;;;;;;;;;;;;;x
EVTOPTAipcq.219;That was…not the plan.;;;;;;;;;;;;;;x
EVTOPTBipcq.219;I just hope they don't realize I'm still alive...;;;;;;;;;;;;;;x
EVTTOOLTIPBipcq.219;\nThe cart has been looted!;;;;;;;;;;;;;;x
EVTDESAipcq.220;The gold has been distributed, and the realm has become more stable. With the now empty cart behind me, I can return to inform the [Root.TopLiege.GetTitle] of our success.;;;;;;;;;;;;;;x
EVTOPTAipcq.220;A job well done.;;;;;;;;;;;;;;x
EVTDESAipcq.221;The cart has been emptied of all coin, but barely any of it was delivered to its intended recipients. Whatever the reason, the [Root.TopLiege.GetTitle] and the Imperial Court will blame me for this failure.;;;;;;;;;;;;;;x
EVTOPTAipcq.221;Curses...;;;;;;;;;;;;;;x

quest_ipc_imperial_conquest;Imperial Conquest of $TARGET$;;;;;;;;;;;;;;x
quest_ipc_imperial_conquest_fallback;Imperial Conquest;;;;;;;;;;;;;;x
quest_ipc_imperial_conquest_desc;By order of [Root.TopLiege.GetTitledName], you are to conquer $TARGET$ by any means necessary.;;;;;;;;;;;;;;x
quest_ipc_imperial_conquest_tooltip;\nTo complete this mission, declare war on the owner of $TARGET$ or the top liege using the §YImperial Conquest§! Casus Belli and win.;;;;;;;;;;;;;;x
EVTDESAipcq.230;Greetings [Root.GetSocietyRank] [Root.GetFirstName],\n\nThe [imperial_conquest_target.GetFullBaseName] lies on the edge of [FromFrom.PrimaryTitle.GetName]. It must be brought under our control for the glory of the realm. You are hereby ordered to conquer these lands by any means necessary.\n\nSigned,\n[FromFrom.GetBestName];;;;;;;;;;;;;;x
EVTDESBipcq.230;Greetings [Root.GetSocietyRank] [Root.GetFirstName],\n\nBy the power granted to me by [Root.TopLiege.GetTitledName], I declare that the [imperial_conquest_target.GetFullBaseName] is to be conquered for the glory of the realm. You are hereby ordered to secure these lands by any means necessary.\n\nSigned,\n[FromFrom.GetBestName];;;;;;;;;;;;;;x
EVTDESAipcq.232;A war of conquest has been declared and [From.GetBestName] has been given command. As a member of the Imperial Court, I have a duty to contribute to this endeavor.;;;;;;;;;;;;;;x
EVTOPTAipcq.232;I will give them everything I can!;;;;;;;;;;;;;;x
EVTOPTBipcq.232;Send some coin and troops.;;;;;;;;;;;;;;x
EVTOPTCipcq.232;Some coin should help.;;;;;;;;;;;;;;x
EVTOPTDipcq.232;I can spare nothing right now.;;;;;;;;;;;;;;x
EVTDESAipcq.233;An elite army has finished assembling at [Root.Capital.GetName], they now await my command.;;;;;;;;;;;;;;x
EVTOPTAipcq.233;Excellent.;;;;;;;;;;;;;;x
EVTTOOLTIPAipcq.233;The Imperial Court's army appears.;;;;;;;;;;;;;;x
EVTDESAipcq.234;The war has started, and as the leader of the conquest I have priority in choosing a dynasty member to rule the conquered territory.;;;;;;;;;;;;;;x
EVTOPTAipcq.234;[candidate_1.GetBestName] will serve our dynasty well.;;;;;;;;;;;;;;x
EVTOPTBipcq.234;[candidate_2.GetBestName] will bring us glory.;;;;;;;;;;;;;;x
EVTOPTCipcq.234;[candidate_3.GetBestName] will rule well.;;;;;;;;;;;;;;x
EVTOPTDipcq.234;I would rather keep my family close.;;;;;;;;;;;;;;x
EVTDESAipcq.235;The war of conquest has started, and now I may choose a dynasty member to potentially hold some of the conquered land. The land will be given out to the most powerful society members' candidates, with [From.GetBestName]'s candidate having priority in ruling the duchy.;;;;;;;;;;;;;;x
EVTOPTAipcq.235;[candidate_1.GetBestName] will serve our dynasty well.;;;;;;;;;;;;;;x
EVTOPTBipcq.235;[candidate_2.GetBestName] will bring us glory.;;;;;;;;;;;;;;x
EVTOPTCipcq.235;[candidate_3.GetBestName] will rule well.;;;;;;;;;;;;;;x
EVTOPTDipcq.235;I'd rather keep my family close.;;;;;;;;;;;;;;x
EVTDESAipcq.238;I have claimed victory for [Root.TopLiege.PrimaryTitle.GetName]! The entire realm is filled with people shouting my name!;;;;;;;;;;;;;;x
EVTOPTAipcq.238;Victory! For [Root.TopLiege.PrimaryTitle.GetName]!;;;;;;;;;;;;;;x
EVTDESAipcq.239;The war has been forced into a stalemate. While not as crushing as a defeat, this war has not ended in [Root.TopLiege.PrimaryTitle.GetName]'s favor.;;;;;;;;;;;;;;x
EVTOPTAipcq.239;Curses.;;;;;;;;;;;;;;x
EVTDESAipcq.240;My forces have been completely defeated. I have completely disgraced [Root.TopLiege.PrimaryTitle.GetName]!;;;;;;;;;;;;;;x
EVTOPTAipcq.240;No...how could this happen?;;;;;;;;;;;;;;x



##########Lawkeeper##########
quest_ipc_change_culture;Change $TARGET$'s Culture;;;;;;;;;;;;;;x
quest_ipc_change_culture_fallback;Change a Character's Culture;;;;;;;;;;;;;;x
quest_ipc_change_culture_desc;While the realm is vast and peopled by many different cultures, slowly but surely the elites will surely adopt the [Root.TopLiege.GetTitle]'s ways.;;;;;;;;;;;;;;x
quest_ipc_change_culture_tooltip;\nThe mission will begin in a month.\n;;;;;;;;;;;;;;x
EVTDESAipcq.300;Greetings [Root.GetSocietyRank] [Root.GetFirstName],\n\nAs you may already know, [From.GetBestName] considers us foreigners. I wish to eliminate all possible sources of conflict within the realm ,you are therefore tasked with convincing [From.GetHerHim] to adopt our customs.\n\nSigned,\n[FromFrom.GetBestName];;;;;;;;;;;;;;x
EVTDESAipcq.302;[From.GetBestName]'s cultural customs stand in the way of a united [Root.TopLiege.PrimaryTitle.GetName]. You have managed to get [From.GetHerHim] alone for a while, if you are to make a [Root.Culture.GetName] of [From.GetHerHim] then this is the time.;;;;;;;;;;;;;;x
EVTOPTAipcq.302;Do you not wish for peace and harmony in the realm [From.GetFirstName]?;;;;;;;;;;;;;;x
EVTTOOLTIPAipcq.302;Success depends on the difference between your Diplomacy skill;;;;;;;;;;;;;;x
EVTOPTBipcq.302;Are you not interested in our customs [From.GetFirstName]?;;;;;;;;;;;;;;x
EVTTOOLTIPBipcq.302;Success depends on the difference between your Learning skill;;;;;;;;;;;;;;x
EVTOPTCipcq.302;You will loyally adopt our ways [From.GetFirstName], as our liege commands. This is not a question...;;;;;;;;;;;;;;x
EVTTOOLTIPCipcq.302;Threatening [From.GetFirstName] will anger [From.GetHerHim] and [From.GetSheHe] will not attempt to convert [From.GetHerHis] heir if you succeed;;;;;;;;;;;;;;x
EVTDESAipcq.303;As you finish up your duties and start heading back to the peace and quiet of your chambers, you are stopped by [From.GetBestName]. [From.GetSheHeCap] asks for just a few minutes of your time, and you reluctantly agree. After talking about various petty matters, [From.GetSheHe] finally gets to the point. "Do you not wish for peace and harmony in the realm [From.GetFirstName]? Should the people not speak with one voice? Why don't you adopt our ways and become [From.Culture.GetName]?";;;;;;;;;;;;;;x
EVTDESBipcq.303;As you finish up your duties and start heading back to the peace and quiet of your chambers, you are stopped by [From.GetBestName]. [From.GetSheHeCap] asks for just a few minutes of your time, and you reluctantly agree. After talking about various petty matters, [From.GetSheHe] finally gets to the point. "Are you not interested in our ways [From.GetFirstName]? Do you not wish to share in our success? Why don't you adopt our ways and become [From.Culture.GetName]?";;;;;;;;;;;;;;x
